from http://www.psc.isr.umich.edu/dis/census/Features/tract2zip/,,,
Zip,Median,Mean,Pop
57651,34792.00,52789.00,115.00
57652,40847.00,56559.00,402.00
57656,40444.00,56395.18,723.00
57657,34560.43,52213.50,203.00
57658,30195.00,37700.00,446.00
57660,67150.78,102746.09,97.00
57661,40847.00,56559.00,88.00
57701,38753.66,47775.11,43462.00
57702,63337.86,88836.87,32980.00
57703,51919.36,57610.30,14205.00
57706,42492.78,48434.94,2903.00
57714,41467.00,64450.00,872.00
57716,21677.91,34642.47,486.00
57717,42231.00,49723.68,8007.00
57718,53082.99,62030.59,6307.00
57719,46235.73,53967.85,6217.00
57720,34792.00,52789.00,651.00
57722,43042.73,50594.96,283.00
57724,70495.00,98343.00,226.00
57725,48526.00,57631.00,162.00
57730,44130.23,52356.61,5315.00
57732,51108.16,59180.08,1979.00
57735,42568.84,51067.24,1327.00
57738,48958.00,57032.00,170.00
57741,53333.00,66640.00,63.00
57744,47244.72,55471.65,2238.00
57745,52015.63,65045.96,2109.00
57747,35405.61,46767.14,5870.00
57748,30100.83,39963.63,318.00
57750,36932.84,46419.55,295.00
57751,70034.33,99412.93,844.00
57752,19527.50,30634.30,2245.00
57754,41679.32,50285.45,3793.00
57755,34792.00,52789.00,116.00
57756,22931.45,29190.22,1126.00
57758,36836.29,47208.02,200.00
57759,41214.00,49771.00,546.00
57760,34383.34,44024.86,1353.00
57761,46363.24,55404.98,1210.00
57762,34375.00,43846.00,531.00
57763,41250.00,49836.00,282.00
57764,24487.44,29910.56,1923.00
57766,41250.00,49836.00,237.00
57767,44664.17,53656.21,149.00
57769,52675.42,63059.66,3515.00
57770,31113.25,36977.11,5271.00
57772,18915.74,28005.97,2048.00
57773,48958.00,57032.00,133.00
57775,47001.63,56876.00,230.00
57776,34792.00,52789.00,15.00
57779,55859.00,63698.00,333.00
57780,48526.00,57631.00,102.00
57782,41250.00,49836.00,61.00
57783,42255.69,56020.52,14290.00
57785,41116.22,51369.44,9377.00
57787,37244.00,46019.00,365.00
57788,37995.74,47962.45,485.00
57790,48526.00,57631.00,1111.00
57791,43775.15,52741.19,190.00
57792,37244.00,46019.00,129.00
57793,55169.07,63797.03,1913.00
57794,20887.86,28586.41,644.00
57799,49098.00,58384.00,660.00
58001,54453.00,64146.00,53.00
58002,60977.80,78019.80,20.00
58004,59140.08,73181.14,274.00
58005,65930.77,84435.61,491.00
58006,62679.00,82499.00,505.00
58007,56461.92,68514.43,131.00
58008,52710.04,67249.41,265.00
58009,49185.00,58755.00,106.00
58011,52983.00,60689.00,422.00
58012,58426.00,71301.00,2050.00
58013,49643.00,57879.00,166.00
58015,54453.00,64146.00,303.00
58016,47602.40,61204.95,183.00
58017,49307.19,59563.98,435.00
58018,54643.46,66639.86,362.00
58021,68824.00,102101.00,454.00
58027,45129.41,52782.22,1491.00
58029,62679.00,82499.00,158.00
58030,55375.00,67031.00,755.00
58031,53588.01,60884.86,491.00
58032,49597.03,58109.65,761.00
58033,55667.00,58004.00,401.00
58035,50256.17,61762.17,341.00
58036,62679.00,82499.00,332.00
58038,58839.96,75743.83,355.00
58040,49079.00,60709.00,912.00
58041,43502.22,54361.52,1785.00
58042,77360.45,93992.34,1220.00
58043,49643.00,57879.00,209.00
58045,41086.00,49703.97,2287.00
58046,44765.57,66150.82,680.00
58047,68726.23,90527.05,2843.00
58048,61889.60,81109.98,513.00
58049,54118.65,67075.95,372.00
58051,65747.17,93974.83,1378.00
58052,62575.87,86156.82,613.00
58053,43416.06,53959.67,1332.00
58054,48146.39,50995.99,3357.00
58056,47753.75,63526.77,189.00
58057,47985.42,58391.81,169.00
58058,42708.00,53514.00,127.00
58059,72977.35,90947.27,1037.00
58060,48550.87,56883.20,1477.00
58061,53105.78,67792.85,417.00
58062,54409.25,60262.25,196.00
58063,53990.00,61015.00,362.00
58064,52778.90,60880.50,504.00
58065,53990.00,61015.00,29.00
58067,49643.00,57879.00,339.00
58068,41063.00,49543.00,379.00
58069,49512.49,60531.01,152.00
58071,53147.95,60742.40,409.00
58072,39772.67,53805.97,8316.00
58075,45462.25,58355.15,9993.00
58076,46028.00,61532.00,488.00
58077,54465.85,64314.26,693.00
58078,55871.01,64956.41,15953.00
58079,56502.78,67774.61,528.00
58081,53390.99,68077.33,1027.00
58102,42432.22,58486.74,30121.00
58103,40347.04,53755.46,46859.00
58104,68219.94,94799.32,14341.00
58105,24750.00,70633.00,1762.00
58201,48814.30,62721.45,32537.00
58202,20680.00,42386.00,1726.00
58203,34891.28,47544.44,16947.00
58204,55052.00,61909.00,4739.00
58205,55052.00,61909.00,93.00
58210,46161.00,57985.00,453.00
58212,40226.67,51065.44,609.00
58214,54065.64,59572.55,379.00
58216,55556.00,74041.00,170.00
58218,50729.00,58302.00,749.00
58219,49185.00,58755.00,35.00
58220,46627.94,64502.03,2689.00
58222,43726.00,53539.00,369.00
58223,50399.51,58398.67,253.00
58224,39071.00,49321.00,54.00
58225,107481.58,130308.18,1272.00
58227,45935.03,57242.78,577.00
58228,60576.77,71087.87,1065.00
58229,47978.41,59661.14,170.00
58230,44191.00,66486.00,751.00
58231,53527.43,61893.87,559.00
58233,53857.26,62398.42,351.00
58235,57530.00,62036.00,480.00
58237,42363.26,48897.22,5858.00
58238,54090.07,69715.99,209.00
58239,57479.00,68310.00,86.00
58240,50740.83,61192.31,1292.00
58241,43726.00,53539.00,165.00
58243,53155.03,62415.28,617.00
58244,57530.00,62036.00,287.00
58249,43402.32,53610.45,2944.00
58250,46161.00,57985.00,335.00
58251,54077.11,59303.55,2139.00
58254,39071.00,49321.00,665.00
58256,57530.00,62036.00,949.00
58257,43746.94,54592.48,2337.00
58258,57042.11,61645.52,291.00
58259,39071.00,49321.00,544.00
58260,57479.00,68310.00,239.00
58261,53164.99,58825.60,1247.00
58262,43726.00,53539.00,179.00
58265,52668.74,68932.30,630.00
58266,51798.45,57796.10,249.00
58267,58456.76,71324.73,1560.00
58269,57479.00,68310.00,266.00
58270,44781.13,59834.18,2099.00
58271,55556.00,74041.00,788.00
58272,39071.00,49321.00,338.00
58273,53688.00,62917.00,283.00
58274,44635.60,57016.24,1054.00
58275,58556.15,69640.32,779.00
58276,51628.00,62452.00,676.00
58277,44191.00,66486.00,228.00
58278,64432.00,78152.00,1859.00
58281,57479.00,68310.00,150.00
58282,43471.22,51859.33,1597.00
58301,39922.88,53659.15,9905.00
58311,57479.00,68310.00,129.00
58316,26636.16,33221.57,6303.00
58317,43684.00,52393.00,325.00
58318,37987.77,51088.91,3876.00
58321,49911.42,61247.51,179.00
58323,57479.00,68310.00,65.00
58324,43684.00,52393.00,1614.00
58325,49315.54,62360.12,208.00
58327,54181.00,65675.00,411.00
58329,31285.18,40099.06,3162.00
58330,54181.00,65675.00,459.00
58331,43684.00,52393.00,175.00
58332,34627.65,46026.32,426.00
58335,20214.00,31305.00,1557.00
58338,54908.54,66256.28,136.00
58339,43684.00,52393.00,46.00
58341,36392.00,46831.30,2963.00
58343,33942.00,51886.00,133.00
58344,39299.16,49567.95,1058.00
58345,52001.16,63584.86,206.00
58346,34277.12,51903.44,756.00
58348,34596.04,45604.39,962.00
58351,25645.90,38632.67,580.00
58352,56764.42,67485.50,560.00
58353,35625.00,49288.00,165.00
58355,57479.00,68310.00,111.00
58356,38544.37,47117.87,1955.00
58357,20214.00,31305.00,318.00
58361,39071.00,49321.00,223.00
58362,54181.00,65675.00,109.00
58363,42719.34,52021.33,117.00
58365,43684.00,52393.00,468.00
58366,35625.00,49288.00,1076.00
58367,29406.63,49403.79,1843.00
58368,36776.94,44786.41,4043.00
58369,30318.18,38514.53,1140.00
58370,32364.05,38122.02,1345.00
58372,52242.42,62267.91,137.00
58374,35702.57,44382.66,665.00
58377,53927.97,65274.09,419.00
58379,32446.00,38168.00,271.00
58380,38629.39,48222.25,478.00
58381,33906.31,40273.65,408.00
58382,54181.00,65675.00,225.00
58384,37208.94,51407.95,724.00
58385,32900.98,43191.64,253.00
58386,33712.37,50225.84,161.00
58401,42640.63,54367.13,17829.00
58402,42163.00,63272.00,143.00
58405,39369.00,52315.00,112.00
58413,35350.54,48231.86,1393.00
58415,42305.00,55665.00,150.00
58416,40085.00,50613.00,497.00
58418,41121.29,51160.52,429.00
58420,57204.00,75496.00,330.00
58421,41306.42,61854.01,3125.00
58422,41336.00,51217.00,258.00
58423,40273.10,50937.40,100.00
58424,48231.46,55484.92,355.00
58425,40085.00,50613.00,1538.00
58426,57204.00,75496.00,245.00
58428,34250.00,49353.00,268.00
58429,53389.55,76289.36,365.00
58430,37727.00,51294.00,115.00
58431,42305.00,55665.00,154.00
58433,42726.37,56417.56,1238.00
58436,32948.18,44676.09,2158.00
58438,41336.00,51217.00,822.00
58439,82775.00,114542.00,346.00
58440,39472.48,50792.04,223.00
58441,50852.00,70930.00,443.00
58442,42207.61,52464.91,567.00
58443,41066.00,61742.00,274.00
58444,37727.00,51294.00,308.00
58445,40656.58,59437.61,156.00
58448,40085.00,50613.00,408.00
58451,41336.00,51217.00,244.00
58452,40085.00,50613.00,15.00
58454,43538.28,55074.17,397.00
58455,53493.87,72333.96,361.00
58456,42870.97,56890.82,644.00
58458,50815.13,65003.23,1499.00
58460,37820.66,49629.95,286.00
58461,53380.53,74134.41,498.00
58463,37727.00,51294.00,772.00
58464,39935.77,55006.50,315.00
58466,47281.64,63442.17,405.00
58467,47495.22,54945.13,682.00
58472,45679.47,54048.39,488.00
58474,39041.43,51762.62,2845.00
58475,35094.71,50315.06,190.00
58476,57204.00,75496.00,298.00
58477,54926.00,70907.00,152.00
58478,34250.00,49353.00,189.00
58479,53650.00,76792.00,231.00
58480,53650.00,76792.00,367.00
58481,55178.22,76234.72,293.00
58482,34250.00,49353.00,1070.00
58483,45066.57,52786.57,374.00
58484,40264.33,52647.38,93.00
58486,42524.51,53035.50,347.00
58487,34250.00,49353.00,511.00
58488,34250.00,49353.00,325.00
58490,53139.87,65545.11,336.00
58492,53039.50,74870.07,537.00
58494,54926.00,70907.00,366.00
58495,35379.86,47912.78,1522.00
58496,57204.00,75496.00,236.00
58497,47616.08,54639.97,367.00
58501,43423.36,53963.62,27089.00
58503,69119.08,85684.90,16533.00
58504,54808.33,70454.09,22651.00
58520,39128.00,54310.02,266.00
58521,61272.36,73463.37,507.00
58523,59104.79,67587.01,3740.00
58524,35339.95,48522.56,134.00
58528,32326.00,46350.00,780.00
58529,39500.00,54598.00,793.00
58530,62308.00,68989.00,1310.00
58531,52712.81,60517.48,346.00
58532,53776.66,69629.05,322.00
58533,39500.00,54598.00,1010.00
58535,58342.58,67694.98,672.00
58538,27188.00,50047.00,2237.00
58540,46019.00,54530.00,2279.00
58541,54484.00,73334.00,385.00
58542,35615.00,48313.00,395.00
58544,35615.00,48313.00,583.00
58545,64297.77,68923.75,3574.00
58549,38185.04,50067.78,259.00
58552,35615.00,48313.00,2124.00
58554,51751.29,61918.91,20253.00
58558,59063.00,75113.00,704.00
58559,54250.58,62210.75,250.00
58560,59063.00,75113.00,172.00
58561,41741.00,52388.00,1227.00
58562,39385.47,53646.71,537.00
58563,45137.43,58222.99,2110.00
58564,39500.00,54598.00,136.00
58565,60405.00,67398.00,283.00
58566,62112.00,70315.00,178.00
58568,31788.57,46736.71,564.00
58569,39500.00,54598.00,115.00
58570,47473.18,58796.67,426.00
58571,55532.42,72751.77,597.00
58572,59063.00,75113.00,354.00
58573,35615.00,48313.00,922.00
58575,47486.37,55842.54,951.00
58576,59901.49,66947.62,1030.00
58577,60405.00,67398.00,1804.00
58579,57975.61,68953.89,1281.00
58580,54484.00,73334.00,431.00
58581,34904.00,47578.00,355.00
58601,50256.12,60242.61,19240.00
58620,43936.18,57338.43,160.00
58621,33333.00,46288.00,1326.00
58622,44640.42,55302.19,1639.00
58623,79681.16,109652.84,2342.00
58625,49316.47,61089.19,237.00
58626,48707.00,59645.00,256.00
58627,51923.00,69464.00,171.00
58630,53542.84,66063.91,568.00
58631,39366.10,54633.51,1281.00
58632,33333.00,46288.00,224.00
58634,58463.25,87339.68,229.00
58636,48951.37,60224.04,804.00
58638,40191.17,55435.30,1098.00
58639,35966.00,44773.00,1932.00
58640,48707.00,59645.00,1228.00
58641,48257.44,60764.55,104.00
58642,48936.62,60346.08,322.00
58643,44606.50,58455.19,190.00
58645,51279.79,68662.11,231.00
58646,39087.03,49875.46,1300.00
58647,39617.93,55612.36,1092.00
58649,71222.41,98710.75,409.00
58650,37967.46,54752.09,482.00
58651,51121.88,69004.50,516.00
58652,40646.57,52536.42,1097.00
58653,86941.99,123458.14,654.00
58654,33481.20,46440.32,347.00
58655,42806.03,51312.35,505.00
58656,42317.52,54278.62,381.00
58701,44596.74,60255.18,24691.00
58703,51140.13,60147.27,20588.00
58704,50022.00,56922.00,4848.00
58705,50022.00,56922.00,97.00
58707,41250.00,58267.00,442.00
58710,38459.09,48881.95,569.00
58711,44970.00,67726.00,223.00
58712,38600.00,48739.00,174.00
58713,34795.00,48257.00,41.00
58716,48692.20,57341.81,129.00
58718,56975.15,66723.09,981.00
58721,50781.45,66980.56,604.00
58722,57407.50,68057.64,1523.00
58723,42733.89,53054.83,315.00
58725,49944.12,57526.59,325.00
58727,50800.00,67309.00,341.00
58730,48152.00,61799.00,1346.00
58731,39655.85,53747.48,382.00
58733,57500.00,68224.00,447.00
58734,54182.88,61871.24,331.00
58735,53218.74,63117.51,362.00
58736,38512.35,48995.52,568.00
58737,50800.00,67309.00,167.00
58740,52921.63,67800.15,691.00
58741,35028.25,48286.55,604.00
58744,38600.00,48739.00,217.00
58746,50093.33,56117.06,1660.00
58748,38908.76,54325.94,182.00
58750,45825.71,66956.36,550.00
58752,50800.00,67309.00,241.00
58755,47437.27,65069.72,133.00
58756,57816.13,68265.98,249.00
58757,36410.38,41118.20,791.00
58758,38296.76,50432.82,297.00
58759,52161.31,61328.74,761.00
58760,44970.00,67726.00,285.00
58761,49135.54,63979.45,1175.00
58762,44395.11,66626.00,248.00
58763,40440.75,47018.81,2920.00
58765,48152.00,61799.00,302.00
58768,49244.26,61363.14,300.00
58769,64890.00,74993.00,239.00
58770,60530.42,68076.27,1278.00
58771,63042.08,72967.52,475.00
58772,50800.00,67309.00,157.00
58773,52996.63,68506.94,744.00
58775,46019.00,54530.00,351.00
58776,64890.00,74993.00,217.00
58778,45130.20,53836.24,167.00
58779,52642.39,62430.07,442.00
58781,64167.00,73619.00,711.00
58782,49315.45,63817.64,500.00
58783,39123.00,54642.00,410.00
58784,64687.10,74882.35,1731.00
58785,63825.10,80823.13,1081.00
58787,49583.00,63577.00,160.00
58788,34843.14,48196.02,1250.00
58789,35074.81,48792.40,364.00
58790,39955.05,50057.64,1565.00
58792,38600.00,48739.00,279.00
58793,44970.00,67726.00,762.00
58794,64890.00,74993.00,135.00
58795,47075.02,64715.40,252.00
58801,54983.37,67305.41,15914.00
58830,47182.03,64425.64,230.00
58831,51818.88,64492.33,456.00
58833,48152.00,61799.00,93.00
58835,58346.35,86441.90,299.00
58838,51635.00,63874.00,187.00
58843,57438.65,65574.54,338.00
58844,48152.00,61799.00,195.00
58845,53573.18,62955.98,345.00
58847,59265.00,89531.00,232.00
58849,56951.10,65577.84,821.00
58852,49404.00,66081.49,1615.00
58853,54904.00,63240.00,339.00
58854,53697.52,73075.98,2452.00
58856,51730.67,62881.99,130.00
59001,53703.56,65488.51,1616.00
59002,77179.00,92998.00,179.00
59003,38988.68,49814.83,1210.00
59006,35926.00,48638.00,846.00
59007,53000.00,57936.00,121.00
59008,53633.71,60254.22,382.00
59010,13328.77,17540.72,47.00
59011,43723.00,51580.00,2983.00
59012,39708.23,50779.32,202.00
59013,53090.80,71424.28,137.00
59014,47192.00,51887.16,1405.00
59015,69693.67,84049.02,437.00
59016,34004.15,44369.99,954.00
59018,44917.00,55865.00,633.00
59019,60932.53,65050.98,3367.00
59020,50625.00,61153.00,132.00
59022,42896.22,44675.76,1807.00
59024,35715.70,48210.64,379.00
59025,33864.00,44254.00,81.00
59026,45688.97,54788.31,165.00
59027,45980.46,65488.47,639.00
59028,53221.00,65108.00,450.00
59029,47220.50,51916.84,802.00
59030,49602.38,59917.71,1358.00
59031,42898.00,44673.00,295.00
59032,40422.15,52855.12,369.00
59033,43723.00,51580.00,288.00
59034,35395.07,45084.39,5075.00
59035,38750.00,53190.00,220.00
59036,30321.00,39893.00,1537.00
59037,46199.97,60402.14,1470.00
59038,1378.13,1813.63,31.00
59039,40075.00,47635.00,34.00
59041,42771.22,56291.08,1860.00
59043,35867.19,44156.49,2855.00
59044,50511.92,59431.54,9625.00
59046,35753.56,44714.04,412.00
59047,37608.52,53543.29,11868.00
59050,39930.29,49277.35,1807.00
59052,43790.31,54470.47,179.00
59053,31150.46,42242.04,374.00
59054,37484.04,47266.39,365.00
59055,43723.00,51580.00,75.00
59057,63337.33,75149.28,519.00
59058,42955.00,51538.00,45.00
59059,36673.00,47151.00,163.00
59061,53221.00,65108.00,357.00
59062,37685.00,50062.00,28.00
59063,56411.00,66020.00,1656.00
59064,35725.00,48229.54,255.00
59065,47119.86,64424.89,138.00
59066,38750.00,53190.00,682.00
59067,56411.00,66020.00,251.00
59068,52454.88,59244.26,3453.00
59069,53242.33,61931.33,428.00
59070,56043.72,75153.33,817.00
59071,58906.00,79541.00,112.00
59072,37122.05,44859.06,3940.00
59074,35726.00,44641.00,628.00
59075,38750.00,53190.00,372.00
59077,42955.00,51538.00,79.00
59078,30697.19,40223.46,158.00
59079,65884.34,73717.85,3073.00
59081,50625.00,61153.00,25.00
59082,44088.00,67255.00,28.00
59085,30321.00,39893.00,112.00
59086,45550.07,56597.25,795.00
59088,35926.00,48638.00,1209.00
59089,39931.00,49275.00,422.00
59101,40494.81,49535.92,36227.00
59102,51515.79,61690.07,44605.00
59105,59034.55,70464.43,23349.00
59106,86428.81,114519.34,7731.00
59201,45065.02,51748.88,5074.00
59211,39079.75,54685.00,164.00
59212,48235.00,60252.00,347.00
59213,32125.74,41520.04,736.00
59214,48167.00,54849.00,137.00
59215,47959.17,55195.93,1250.00
59217,60030.00,80488.00,85.00
59218,45941.66,57407.61,1040.00
59219,43819.00,57037.00,249.00
59221,98051.81,118663.55,1549.00
59222,38125.00,52432.00,256.00
59223,53227.03,57692.03,324.00
59225,49571.00,63011.00,625.00
59226,45392.15,57021.40,455.00
59230,42123.21,53219.78,4595.00
59231,49571.00,63011.00,181.00
59240,53542.00,57869.00,27.00
59241,53413.34,58035.60,432.00
59242,43819.00,57037.00,95.00
59243,58906.68,78360.88,394.00
59244,51221.35,60873.98,77.00
59247,43819.00,57037.00,377.00
59248,50655.88,61606.21,842.00
59250,53542.00,57869.00,259.00
59252,37500.00,53901.00,182.00
59253,38125.00,52432.00,158.00
59254,37574.56,53938.00,2369.00
59255,30534.23,40075.39,3678.00
59256,37500.00,53901.00,67.00
59257,37500.00,53901.00,87.00
59258,41623.25,54249.63,142.00
59259,46022.38,64628.97,410.00
59260,48622.33,57889.35,164.00
59261,38001.26,54837.06,563.00
59262,59129.56,79487.27,671.00
59263,38125.00,52432.00,1482.00
59270,104646.25,130226.13,7249.00
59274,48167.00,54849.00,251.00
59275,90925.84,118317.31,458.00
59276,38125.00,52432.00,80.00
59301,38673.82,48144.42,11381.00
59311,35703.00,45554.00,202.00
59312,42955.00,51538.00,45.00
59313,52529.00,60537.00,2418.00
59314,37685.00,50062.00,126.00
59315,43688.00,62326.00,170.00
59317,37685.00,50062.00,1238.00
59318,42955.00,51538.00,119.00
59322,42955.00,51538.00,105.00
59323,73076.19,72081.77,2435.00
59324,35703.00,45554.00,943.00
59326,35296.04,44870.10,264.00
59327,40752.47,49799.13,2968.00
59330,51675.82,59490.45,8346.00
59332,35703.00,45554.00,151.00
59333,43500.00,58576.00,47.00
59336,46287.94,64255.67,233.00
59337,42955.00,51538.00,864.00
59338,44359.00,65405.00,120.00
59339,43688.00,62326.00,129.00
59343,37685.00,50062.00,80.00
59344,52529.00,60537.00,330.00
59347,41816.81,53361.29,353.00
59349,35197.87,44719.61,939.00
59351,38971.75,53020.13,223.00
59353,40417.00,54711.00,1068.00
59354,52529.00,60537.00,33.00
59401,36720.44,44931.91,14361.00
59404,53691.70,63019.07,24766.00
59405,39069.54,49578.89,31648.00
59410,32375.67,39865.51,722.00
59411,49879.00,60504.00,508.00
59412,44697.00,62565.00,1665.00
59414,42143.00,52848.00,914.00
59416,40805.89,52414.86,431.00
59417,34524.51,43196.05,7330.00
59418,42042.53,54510.33,92.00
59419,35230.00,47332.53,177.00
59420,46538.00,54949.00,160.00
59421,54898.23,70978.13,2013.00
59422,33207.91,46118.00,2751.00
59424,42789.34,55795.82,95.00
59425,38963.85,51327.16,3895.00
59427,43662.03,54699.04,4876.00
59430,43102.16,56334.28,556.00
59432,31607.00,41143.00,115.00
59433,39076.00,49647.00,713.00
59434,53900.71,63002.22,522.00
59436,49441.06,55699.85,1872.00
59440,44774.73,54106.08,172.00
59441,43163.00,56439.00,128.00
59442,45823.04,54544.72,1978.00
59443,50899.04,60636.37,638.00
59444,42536.99,51319.12,240.00
59446,38594.00,50457.00,655.00
59447,41473.00,53530.00,298.00
59448,31607.00,41143.00,784.00
59450,38594.00,50457.00,522.00
59451,43163.00,56439.00,279.00
59452,41473.00,53530.00,561.00
59453,33088.76,43436.52,423.00
59454,46583.00,54508.00,237.00
59456,41161.31,50646.49,170.00
59457,35879.04,48711.77,9162.00
59460,38909.38,50635.33,252.00
59461,40212.00,49590.00,34.00
59462,41473.00,53530.00,200.00
59463,44663.15,62470.13,190.00
59464,43060.08,56261.84,493.00
59465,44697.00,62565.00,95.00
59466,46088.31,54104.23,118.00
59467,34164.48,46691.32,239.00
59468,39772.26,50282.73,597.00
59469,41473.00,53530.00,168.00
59471,43163.00,56439.00,438.00
59472,44697.00,62565.00,621.00
59474,38675.97,46715.47,3382.00
59477,51647.48,61388.26,541.00
59479,41473.00,53530.00,946.00
